datetime,home_team,home_team_state,away_team,away_team_state,home_goal,away_goal,season,round
2016-09-25T11:00:00Z,Atletico-PR,PR,Ponte Preta-SP,SP,3,0,2016,27
2016-09-25T11:00:00Z,Figueirense-SC,SC,Santa Cruz-PE,PE,3,1,2016,27
2016-09-25T16:00:00Z,Corinthians-SP,SP,Fluminense-RJ,RJ,0,1,2016,27
2016-09-25T16:00:00Z,Flamengo-RJ,RJ,Cruzeiro-MG,MG,2,1,2016,27
2016-09-25T16:00:00Z,Gremio-RS,RS,Chapecoense-SC,SC,1,0,2016,27
2016-09-25T16:00:00Z,Vitoria-BA,BA,Sao Paulo-SP,SP,2,0,2016,27
2016-09-25T18:30:00Z,Atletico-MG,MG,Internacional-RS,RS,3,1,2016,27
2016-10-01T11:00:00Z,Fluminense-RJ,RJ,Sport-PE,PE,3,1,2016,28
2016-10-01T16:00:00Z,Santos-SP,SP,Atletico-PR,PR,2,0,2016,28
2016-10-01T16:00:00Z,Sao Paulo-SP,SP,Flamengo-RJ,RJ,0,0,2016,28
2016-10-01T16:00:00Z,Chapecoense-SC,SC,Vitoria-BA,BA,1,4,2016,28
2016-10-01T16:30:00Z,Botafogo-RJ,RJ,Corinthians-SP,SP,2,0,2016,28
2016-10-01T16:30:00Z,Ponte Preta-SP,SP,Atletico-MG,MG,1,2,2016,28
2016-10-01T18:30:00Z,Cruzeiro-MG,MG,Gremio-RS,RS,1,0,2016,28
2016-10-01T21:00:00Z,Internacional-RS,RS,Figueirense-SC,SC,1,0,2016,28
2016-10-03T20:00:00Z,Santa Cruz-PE,PE,Palmeiras-SP,SP,2,3,2016,28
2016-10-03T21:00:00Z,Coritiba-PR,PR,America-MG,MG,3,0,2016,28
2016-10-05T19:30:00Z,Atletico-PR,PR,Chapecoense-SC,SC,3,1,2016,29
2016-10-05T19:30:00Z,Vitoria-BA,BA,Gremio-RS,RS,0,1,2016,29
2016-10-05T21:00:00Z,Santos-SP,SP,Fluminense-RJ,RJ,2,1,2016,29
2016-10-05T21:00:00Z,Corinthians-SP,SP,Atletico-MG,MG,0,0,2016,29
2016-10-05T21:45:00Z,Sport-PE,PE,Sao Paulo-SP,SP,1,1,2016,29
2016-10-06T19:30:00Z,Internacional-RS,RS,Coritiba-PR,PR,1,0,2016,29
2016-10-08T21:00:00Z,Cruzeiro-MG,MG,Ponte Preta-SP,SP,2,0,2016,29
2016-10-09T17:00:00Z,America-MG,MG,Palmeiras-SP,SP,0,2,2016,29
2016-10-09T17:00:00Z,Flamengo-RJ,RJ,Santa Cruz-PE,PE,3,0,2016,29
2016-10-09T17:00:00Z,Figueirense-SC,SC,Botafogo-RJ,RJ,0,1,2016,29
2016-10-12T11:00:00Z,Chapecoense-SC,SC,Sport-PE,PE,3,0,2016,30
2016-10-12T19:30:00Z,Coritiba-PR,PR,Figueirense-SC,SC,0,0,2016,30
2016-10-12T21:45:00Z,Botafogo-RJ,RJ,Internacional-RS,RS,1,0,2016,30
2016-10-12T21:45:00Z,Santa Cruz-PE,PE,Corinthians-SP,SP,2,4,2016,30
2016-10-13T19:30:00Z,Atletico-MG,MG,America-MG,MG,3,0,2016,30
2016-10-13T19:30:00Z,Palmeiras-SP,SP,Cruzeiro-MG,MG,0,0,2016,30
2016-10-13T19:30:00Z,Ponte Preta-SP,SP,Vitoria-BA,BA,2,0,2016,30
2016-10-13T21:00:00Z,Sao Paulo-SP,SP,Santos-SP,SP,0,1,2016,30
2016-10-13T21:00:00Z,Gremio-RS,RS,Atletico-PR,PR,1,0,2016,30
2016-10-13T21:00:00Z,Fluminense-RJ,RJ,Flamengo-RJ,RJ,1,2,2016,30
2016-10-16T17:00:00Z,Botafogo-RJ,RJ,Atletico-MG,MG,3,2,2016,31
2016-10-16T17:00:00Z,Internacional-RS,RS,Flamengo-RJ,RJ,2,1,2016,31
2016-10-16T17:00:00Z,Figueirense-SC,SC,Palmeiras-SP,SP,1,2,2016,31
2016-10-16T17:00:00Z,Atletico-PR,PR,Coritiba-PR,PR,2,0,2016,31
2016-10-16T17:00:00Z,Cruzeiro-MG,MG,Chapecoense-SC,SC,0,0,2016,31
2016-10-16T18:30:00Z,Corinthians-SP,SP,America-MG,MG,2,0,2016,31
2016-10-16T18:30:00Z,Ponte Preta-SP,SP,Santa Cruz-PE,PE,3,0,2016,31
2016-10-16T19:30:00Z,Santos-SP,SP,Gremio-RS,RS,1,1,2016,31
2016-10-16T19:30:00Z,Sport-PE,PE,Vitoria-BA,BA,1,0,2016,31
2016-10-17T20:00:00Z,Fluminense-RJ,RJ,Sao Paulo-SP,SP,1,2,2016,31
2016-10-19T21:45:00Z,Santa Cruz-PE,PE,Botafogo-RJ,RJ,0,1,2016,32
2016-10-22T17:00:00Z,Sao Paulo-SP,SP,Ponte Preta-SP,SP,2,0,2016,32
2016-10-23T17:00:00Z,Vitoria-BA,BA,Cruzeiro-MG,MG,0,1,2016,32
2016-10-23T17:00:00Z,Flamengo-RJ,RJ,Corinthians-SP,SP,2,2,2016,32
2016-10-23T17:00:00Z,Palmeiras-SP,SP,Sport-PE,PE,2,1,2016,32
2016-10-23T17:00:00Z,Gremio-RS,RS,Internacional-RS,RS,0,0,2016,32
2016-10-23T18:30:00Z,Coritiba-PR,PR,Fluminense-RJ,RJ,1,1,2016,32
2016-10-23T19:30:00Z,Atletico-MG,MG,Figueirense-SC,SC,3,0,2016,32
2016-10-23T19:30:00Z,Chapecoense-SC,SC,Santos-SP,SP,0,1,2016,32
2016-10-24T20:00:00Z,America-MG,MG,Atletico-PR,PR,1,0,2016,32
2016-10-27T20:30:00Z,Sport-PE,PE,Ponte Preta-SP,SP,1,0,2016,33
2016-10-28T19:30:00Z,Fluminense-RJ,RJ,Vitoria-BA,BA,2,2,2016,33
2016-10-29T16:30:00Z,Corinthians-SP,SP,Chapecoense-SC,SC,1,1,2016,33
2016-10-29T16:30:00Z,Atletico-MG,MG,Flamengo-RJ,RJ,2,2,2016,33
2016-10-29T16:30:00Z,Atletico-PR,PR,Cruzeiro-MG,MG,1,0,2016,33
2016-10-29T18:30:00Z,Botafogo-RJ,RJ,Coritiba-PR,PR,0,0,2016,33
2016-10-29T18:30:00Z,Internacional-RS,RS,Santa Cruz-PE,PE,1,1,2016,33
2016-10-29T19:30:00Z,Santos-SP,SP,Palmeiras-SP,SP,1,0,2016,33
2016-10-29T19:30:00Z,Figueirense-SC,SC,Gremio-RS,RS,0,0,2016,33
2016-10-31T20:00:00Z,America-MG,MG,Sao Paulo-SP,SP,1,0,2016,33
2016-11-05T17:00:00Z,Flamengo-RJ,RJ,Botafogo-RJ,RJ,0,0,2016,34
2016-11-05T19:30:00Z,Sao Paulo-SP,SP,Corinthians-SP,SP,4,0,2016,34
2016-11-06T11:00:00Z,Ponte Preta-SP,SP,Santos-SP,SP,1,2,2016,34
2016-11-06T17:00:00Z,Santa Cruz-PE,PE,America-MG,MG,1,0,2016,34
2016-11-06T17:00:00Z,Cruzeiro-MG,MG,Fluminense-RJ,RJ,4,2,2016,34
2016-11-06T17:00:00Z,Palmeiras-SP,SP,Internacional-RS,RS,1,0,2016,34
2016-11-06T17:00:00Z,Vitoria-BA,BA,Atletico-PR,PR,3,2,2016,34
2016-11-06T19:30:00Z,Coritiba-PR,PR,Atletico-MG,MG,2,0,2016,34
2016-11-06T19:30:00Z,Chapecoense-SC,SC,Figueirense-SC,SC,1,0,2016,34
2016-11-07T20:00:00Z,Gremio-RS,RS,Sport-PE,PE,0,3,2016,34
2016-11-15T17:00:00Z,Fluminense-RJ,RJ,Atletico-PR,PR,1,1,2016,35
2016-11-16T19:30:00Z,Botafogo-RJ,RJ,Chapecoense-SC,SC,0,2,2016,35
2016-11-16T21:00:00Z,Coritiba-PR,PR,Santa Cruz-PE,PE,1,0,2016,35
2016-11-16T21:45:00Z,Figueirense-SC,SC,Corinthians-SP,SP,1,1,2016,35
2016-11-16T21:45:00Z,America-MG,MG,Flamengo-RJ,RJ,0,1,2016,35
2016-11-16T21:45:00Z,Sport-PE,PE,Cruzeiro-MG,MG,0,1,2016,35
2016-11-17T19:30:00Z,Santos-SP,SP,Vitoria-BA,BA,3,2,2016,35
2016-11-17T19:30:00Z,Sao Paulo-SP,SP,Gremio-RS,RS,1,1,2016,35
2016-11-17T21:00:00Z,Atletico-MG,MG,Palmeiras-SP,SP,1,1,2016,35
2016-11-17T21:00:00Z,Internacional-RS,RS,Ponte Preta-SP,SP,1,1,2016,35
2016-11-20T17:00:00Z,Atletico-PR,PR,Sport-PE,PE,2,0,2016,36
2016-11-20T17:00:00Z,Vitoria-BA,BA,Figueirense-SC,SC,4,0,2016,36
2016-11-20T17:00:00Z,Palmeiras-SP,SP,Botafogo-RJ,RJ,1,0,2016,36
2016-11-20T17:00:00Z,Cruzeiro-MG,MG,Santos-SP,SP,2,2,2016,36
2016-11-20T17:00:00Z,Gremio-RS,RS,America-MG,MG,3,0,2016,36
2016-11-20T17:00:00Z,Ponte Preta-SP,SP,Fluminense-RJ,RJ,1,0,2016,36
2016-11-20T19:30:00Z,Santa Cruz-PE,PE,Atletico-MG,MG,3,3,2016,36
2016-11-20T19:30:00Z,Chapecoense-SC,SC,Sao Paulo-SP,SP,2,0,2016,36
2016-11-20T19:30:00Z,Flamengo-RJ,RJ,Coritiba-PR,PR,2,2,2016,36
2016-11-21T20:00:00Z,Corinthians-SP,SP,Internacional-RS,RS,1,0,2016,36
2016-11-26T20:00:00Z,Botafogo-RJ,RJ,Ponte Preta-SP,SP,1,1,2016,37
2016-11-26T20:00:00Z,America-MG,MG,Sport-PE,PE,2,2,2016,37
2016-11-26T21:00:00Z,Corinthians-SP,SP,Atletico-PR,PR,0,0,2016,37
2016-11-27T17:00:00Z,Flamengo-RJ,RJ,Santos-SP,SP,2,0,2016,37
2016-11-27T17:00:00Z,Palmeiras-SP,SP,Chapecoense-SC,SC,1,0,2016,37
2016-11-27T17:00:00Z,Atletico-MG,MG,Sao Paulo-SP,SP,1,2,2016,37
2016-11-27T17:00:00Z,Internacional-RS,RS,Cruzeiro-MG,MG,1,0,2016,37
2016-11-27T19:30:00Z,Figueirense-SC,SC,Fluminense-RJ,RJ,1,0,2016,37
2016-11-27T19:30:00Z,Santa Cruz-PE,PE,Gremio-RS,RS,5,1,2016,37
2016-11-28T20:00:00Z,Coritiba-PR,PR,Vitoria-BA,BA,0,1,2016,37
2016-12-11T17:00:00Z,Vitoria-BA,BA,Palmeiras-SP,SP,1,2,2016,38
2016-12-11T17:00:00Z,Fluminense-RJ,RJ,Internacional-RS,RS,1,1,2016,38
2016-12-11T17:00:00Z,Sao Paulo-SP,SP,Santa Cruz-PE,PE,5,0,2016,38
2016-12-11T17:00:00Z,Santos-SP,SP,America-MG,MG,1,0,2016,38
2016-12-11T17:00:00Z,Cruzeiro-MG,MG,Corinthians-SP,SP,3,2,2016,38
2016-12-11T17:00:00Z,Gremio-RS,RS,Botafogo-RJ,RJ,0,1,2016,38
2016-12-11T17:00:00Z,Atletico-PR,PR,Flamengo-RJ,RJ,0,0,2016,38
2016-12-11T17:00:00Z,Chapecoense-SC,SC,Atletico-MG,MG,NA,NA,2016,38
2016-12-11T17:00:00Z,Ponte Preta-SP,SP,Coritiba-PR,PR,2,0,2016,38
2016-12-11T17:00:00Z,Sport-PE,PE,Figueirense-SC,SC,2,0,2016,38
2017-05-13T16:00:00Z,Flamengo-RJ,RJ,Atletico-MG,MG,1,1,2017,1
2017-05-13T19:00:00Z,Corinthians-SP,SP,Chapecoense-SC,SC,1,1,2017,1
2017-05-14T11:00:00Z,Fluminense-RJ,RJ,Santos-SP,SP,3,2,2017,1
2017-05-14T16:00:00Z,Palmeiras-SP,SP,Vasco da Gama-RJ,RJ,4,0,2017,1
2017-05-14T16:00:00Z,Cruzeiro-MG,MG,Sao Paulo-SP,SP,1,0,2017,1
2017-05-14T16:00:00Z,Bahia-BA,BA,Atletico-PR,PR,6,2,2017,1
2017-05-14T16:00:00Z,Ponte Preta-SP,SP,Sport-PE,PE,4,0,2017,1
2017-05-14T16:00:00Z,Avai-SC,SC,Vitoria-BA,BA,0,0,2017,1
2017-05-14T19:00:00Z,Gremio-RS,RS,Botafogo-RJ,RJ,2,0,2017,1
2017-05-15T20:00:00Z,Coritiba-PR,PR,Atletico-GO,GO,4,1,2017,1
2017-05-20T16:00:00Z,Santos-SP,SP,Coritiba-PR,PR,1,0,2017,2
2017-05-20T19:00:00Z,Atletico-GO,GO,Flamengo-RJ,RJ,0,3,2017,2
2017-05-20T19:00:00Z,Chapecoense-SC,SC,Palmeiras-SP,SP,1,0,2017,2
2017-05-21T11:00:00Z,Vasco da Gama-RJ,RJ,Bahia-BA,BA,2,1,2017,2
2017-05-21T16:00:00Z,Atletico-MG,MG,Fluminense-RJ,RJ,1,2,2017,2
2017-05-21T16:00:00Z,Atletico-PR,PR,Gremio-RS,RS,0,2,2017,2
2017-05-21T16:00:00Z,Vitoria-BA,BA,Corinthians-SP,SP,0,1,2017,2
2017-05-21T18:00:00Z,Botafogo-RJ,RJ,Ponte Preta-SP,SP,2,0,2017,2
2017-05-21T19:00:00Z,Sport-PE,PE,Cruzeiro-MG,MG,1,1,2017,2
2017-05-22T20:00:00Z,Sao Paulo-SP,SP,Avai-SC,SC,2,0,2017,2
2017-05-27T16:00:00Z,Vasco da Gama-RJ,RJ,Fluminense-RJ,RJ,3,2,2017,3
2017-05-27T19:00:00Z,Sao Paulo-SP,SP,Palmeiras-SP,SP,2,0,2017,3
2017-05-27T21:00:00Z,Vitoria-BA,BA,Coritiba-PR,PR,0,1,2017,3
2017-05-28T11:00:00Z,Atletico-MG,MG,Ponte Preta-SP,SP,2,2,2017,3
2017-05-28T16:00:00Z,Atletico-PR,PR,Flamengo-RJ,RJ,1,1,2017,3
2017-05-28T16:00:00Z,Santos-SP,SP,Cruzeiro-MG,MG,0,1,2017,3
2017-05-28T16:00:00Z,Atletico-GO,GO,Corinthians-SP,SP,0,1,2017,3
2017-05-28T18:00:00Z,Sport-PE,PE,Gremio-RS,RS,4,3,2017,3
2017-05-28T19:00:00Z,Botafogo-RJ,RJ,Bahia-BA,BA,1,0,2017,3
2017-05-29T20:00:00Z,Chapecoense-SC,SC,Avai-SC,SC,2,0,2017,3
2017-06-03T16:00:00Z,Coritiba-PR,PR,Atletico-PR,PR,1,0,2017,4
2017-06-03T18:00:00Z,Fluminense-RJ,RJ,Vitoria-BA,BA,2,1,2017,4
2017-06-03T19:00:00Z,Corinthians-SP,SP,Santos-SP,SP,2,0,2017,4
2017-06-04T11:00:00Z,Flamengo-RJ,RJ,Botafogo-RJ,RJ,0,0,2017,4
2017-06-04T11:00:00Z,Avai-SC,SC,Sport-PE,PE,1,0,2017,4
2017-06-04T16:00:00Z,Ponte Preta-SP,SP,Sao Paulo-SP,SP,1,0,2017,4
2017-06-04T16:00:00Z,Gremio-RS,RS,Vasco da Gama-RJ,RJ,2,0,2017,4
2017-06-04T16:00:00Z,Palmeiras-SP,SP,Atletico-MG,MG,0,0,2017,4
2017-06-04T19:00:00Z,Cruzeiro-MG,MG,Chapecoense-SC,SC,0,2,2017,4
2017-06-05T20:00:00Z,Bahia-BA,BA,Atletico-GO,GO,3,0,2017,4
2017-06-06T20:00:00Z,Fluminense-RJ,RJ,Atletico-PR,PR,1,1,2017,5
2017-06-07T19:30:00Z,Atletico-MG,MG,Avai-SC,SC,1,0,2017,5
2017-06-07T19:30:00Z,Coritiba-PR,PR,Palmeiras-SP,SP,1,0,2017,5
2017-06-07T21:00:00Z,Santos-SP,SP,Botafogo-RJ,RJ,1,0,2017,5
2017-06-07T21:45:00Z,Sport-PE,PE,Flamengo-RJ,RJ,2,0,2017,5
2017-06-07T21:45:00Z,Vasco da Gama-RJ,RJ,Corinthians-SP,SP,2,5,2017,5
2017-06-08T19:30:00Z,Atletico-GO,GO,Ponte Preta-SP,SP,3,0,2017,5
2017-06-08T19:30:00Z,Sao Paulo-SP,SP,Vitoria-BA,BA,2,0,2017,5
2017-06-08T20:00:00Z,Chapecoense-SC,SC,Gremio-RS,RS,3,6,2017,5
2017-06-08T21:00:00Z,Bahia-BA,BA,Cruzeiro-MG,MG,1,0,2017,5
2017-06-10T16:00:00Z,Palmeiras-SP,SP,Fluminense-RJ,RJ,3,1,2017,6
2017-06-10T19:00:00Z,Vasco da Gama-RJ,RJ,Sport-PE,PE,2,1,2017,6
2017-06-11T11:00:00Z,Botafogo-RJ,RJ,Coritiba-PR,PR,2,2,2017,6
2017-06-11T16:00:00Z,Corinthians-SP,SP,Sao Paulo-SP,SP,3,2,2017,6
2017-06-11T16:00:00Z,Vitoria-BA,BA,Atletico-MG,MG,2,0,2017,6
2017-06-11T16:00:00Z,Ponte Preta-SP,SP,Chapecoense-SC,SC,3,2,2017,6
2017-06-11T16:00:00Z,Avai-SC,SC,Flamengo-RJ,RJ,1,1,2017,6
2017-06-11T18:30:00Z,Cruzeiro-MG,MG,Atletico-GO,GO,2,0,2017,6
2017-06-11T19:00:00Z,Atletico-PR,PR,Santos-SP,SP,0,2,2017,6
2017-06-12T20:00:00Z,Gremio-RS,RS,Bahia-BA,BA,1,0,2017,6
2017-06-14T19:30:00Z,Atletico-MG,MG,Atletico-PR,PR,0,1,2017,7
2017-06-14T19:30:00Z,Atletico-GO,GO,Avai-SC,SC,3,1,2017,7
2017-06-14T19:30:00Z,Vitoria-BA,BA,Botafogo-RJ,RJ,2,2,2017,7
2017-06-14T19:30:00Z,Sport-PE,PE,Sao Paulo-SP,SP,0,0,2017,7
2017-06-14T21:00:00Z,Flamengo-RJ,RJ,Ponte Preta-SP,SP,2,0,2017,7
2017-06-14T21:45:00Z,Corinthians-SP,SP,Cruzeiro-MG,MG,1,0,2017,7
2017-06-14T21:45:00Z,Santos-SP,SP,Palmeiras-SP,SP,1,0,2017,7
2017-06-14T21:45:00Z,Chapecoense-SC,SC,Vasco da Gama-RJ,RJ,2,1,2017,7
2017-06-15T16:00:00Z,Coritiba-PR,PR,Bahia-BA,BA,0,0,2017,7
2017-06-15T21:00:00Z,Fluminense-RJ,RJ,Gremio-RS,RS,0,2,2017,7
2017-06-17T16:00:00Z,Atletico-GO,GO,Atletico-PR,PR,0,1,2017,8
2017-06-17T19:00:00Z,Vasco da Gama-RJ,RJ,Avai-SC,SC,1,0,2017,8
2017-06-17T21:00:00Z,Santos-SP,SP,Ponte Preta-SP,SP,0,0,2017,8
2017-06-18T11:00:00Z,Coritiba-PR,PR,Corinthians-SP,SP,0,0,2017,8
2017-06-18T16:00:00Z,Sao Paulo-SP,SP,Atletico-MG,MG,1,2,2017,8
2017-06-18T16:00:00Z,Bahia-BA,BA,Palmeiras-SP,SP,2,4,2017,8
2017-06-18T16:00:00Z,Fluminense-RJ,RJ,Flamengo-RJ,RJ,2,2,2017,8
2017-06-18T16:00:00Z,Chapecoense-SC,SC,Botafogo-RJ,RJ,0,2,2017,8
2017-06-18T19:00:00Z,Sport-PE,PE,Vitoria-BA,BA,1,3,2017,8
2017-06-19T20:00:00Z,Cruzeiro-MG,MG,Gremio-RS,RS,3,3,2017,8
2017-06-21T19:30:00Z,Vitoria-BA,BA,Santos-SP,SP,0,2,2017,9
2017-06-21T21:00:00Z,Botafogo-RJ,RJ,Vasco da Gama-RJ,RJ,3,1,2017,9
2017-06-21T21:00:00Z,Palmeiras-SP,SP,Atletico-GO,GO,1,0,2017,9
2017-06-21T21:45:00Z,Avai-SC,SC,Fluminense-RJ,RJ,0,3,2017,9
2017-06-21T21:45:00Z,Atletico-MG,MG,Sport-PE,PE,2,2,2017,9
2017-06-21T21:45:00Z,Atletico-PR,PR,Sao Paulo-SP,SP,1,0,2017,9
2017-06-22T19:30:00Z,Ponte Preta-SP,SP,Cruzeiro-MG,MG,1,0,2017,9
2017-06-22T19:30:00Z,Corinthians-SP,SP,Bahia-BA,BA,3,0,2017,9
2017-06-22T21:00:00Z,Gremio-RS,RS,Coritiba-PR,PR,2,0,2017,9
2017-06-22T21:00:00Z,Flamengo-RJ,RJ,Chapecoense-SC,SC,5,1,2017,9
2017-06-24T19:00:00Z,Santos-SP,SP,Sport-PE,PE,0,1,2017,10
2017-06-25T11:00:00Z,Vasco da Gama-RJ,RJ,Atletico-GO,GO,1,0,2017,10
2017-06-25T16:00:00Z,Ponte Preta-SP,SP,Palmeiras-SP,SP,1,2,2017,10
2017-06-25T16:00:00Z,Gremio-RS,RS,Corinthians-SP,SP,0,1,2017,10
2017-06-25T16:00:00Z,Atletico-PR,PR,Vitoria-BA,BA,4,1,2017,10
2017-06-25T16:00:00Z,Cruzeiro-MG,MG,Coritiba-PR,PR,2,0,2017,10
2017-06-25T16:00:00Z,Sao Paulo-SP,SP,Fluminense-RJ,RJ,1,1,2017,10
2017-06-25T18:30:00Z,Bahia-BA,BA,Flamengo-RJ,RJ,0,1,2017,10
2017-06-25T19:00:00Z,Chapecoense-SC,SC,Atletico-MG,MG,0,1,2017,10
2017-06-26T20:00:00Z,Botafogo-RJ,RJ,Avai-SC,SC,0,2,2017,10
2017-07-01T16:00:00Z,Palmeiras-SP,SP,Gremio-RS,RS,1,0,2017,11
2017-07-01T19:00:00Z,Atletico-GO,GO,Santos-SP,SP,1,1,2017,11
2017-07-02T16:00:00Z,Flamengo-RJ,RJ,Sao Paulo-SP,SP,2,0,2017,11
2017-07-02T16:00:00Z,Corinthians-SP,SP,Botafogo-RJ,RJ,1,0,2017,11
2017-07-02T16:00:00Z,Atletico-MG,MG,Cruzeiro-MG,MG,3,1,2017,11
2017-07-02T16:00:00Z,Sport-PE,PE,Atletico-PR,PR,1,0,2017,11
2017-07-02T16:00:00Z,Vitoria-BA,BA,Bahia-BA,BA,0,0,2017,11
2017-07-02T19:00:00Z,Coritiba-PR,PR,Vasco da Gama-RJ,RJ,2,2,2017,11
2017-07-02T19:00:00Z,Avai-SC,SC,Ponte Preta-SP,SP,0,0,2017,11
2017-07-03T20:00:00Z,Fluminense-RJ,RJ,Chapecoense-SC,SC,3,3,2017,11
2017-07-08T16:00:00Z,Atletico-GO,GO,Vitoria-BA,BA,1,2,2017,12
2017-07-08T18:00:00Z,Vasco da Gama-RJ,RJ,Flamengo-RJ,RJ,0,1,2017,12
2017-07-08T19:00:00Z,Corinthians-SP,SP,Ponte Preta-SP,SP,2,0,2017,12
2017-07-09T11:00:00Z,Chapecoense-SC,SC,Atletico-PR,PR,1,1,2017,12
2017-07-09T16:00:00Z,Cruzeiro-MG,MG,Palmeiras-SP,SP,3,1,2017,12
2017-07-09T16:00:00Z,Gremio-RS,RS,Avai-SC,SC,0,2,2017,12
2017-07-09T16:00:00Z,Bahia-BA,BA,Fluminense-RJ,RJ,1,1,2017,12
2017-07-09T19:00:00Z,Santos-SP,SP,Sao Paulo-SP,SP,3,2,2017,12
2017-07-09T19:00:00Z,Botafogo-RJ,RJ,Atletico-MG,MG,1,1,2017,12
2017-07-10T20:00:00Z,Coritiba-PR,PR,Sport-PE,PE,0,3,2017,12
2017-07-12T19:30:00Z,Ponte Preta-SP,SP,Bahia-BA,BA,0,3,2017,13
2017-07-12T19:30:00Z,Atletico-MG,MG,Santos-SP,SP,0,1,2017,13
2017-07-12T21:00:00Z,Fluminense-RJ,RJ,Botafogo-RJ,RJ,0,1,2017,13
2017-07-12T21:45:00Z,Palmeiras-SP,SP,Corinthians-SP,SP,0,2,2017,13
2017-07-12T21:45:00Z,Vitoria-BA,BA,Vasco da Gama-RJ,RJ,1,4,2017,13
2017-07-12T21:45:00Z,Atletico-PR,PR,Cruzeiro-MG,MG,0,2,2017,13
2017-07-13T19:30:00Z,Sport-PE,PE,Chapecoense-SC,SC,3,0,2017,13
2017-07-13T19:30:00Z,Sao Paulo-SP,SP,Atletico-GO,GO,2,2,2017,13
2017-07-13T19:30:00Z,Flamengo-RJ,RJ,Gremio-RS,RS,0,1,2017,13
2017-07-13T21:00:00Z,Avai-SC,SC,Coritiba-PR,PR,1,4,2017,13
2017-07-15T19:00:00Z,Corinthians-SP,SP,Atletico-PR,PR,2,2,2017,14
2017-07-16T11:00:00Z,Palmeiras-SP,SP,Vitoria-BA,BA,4,2,2017,14
2017-07-16T16:00:00Z,Vasco da Gama-RJ,RJ,Santos-SP,SP,0,0,2017,14
2017-07-16T16:00:00Z,Cruzeiro-MG,MG,Flamengo-RJ,RJ,1,1,2017,14
2017-07-16T16:00:00Z,Gremio-RS,RS,Ponte Preta-SP,SP,3,1,2017,14
2017-07-16T16:00:00Z,Atletico-GO,GO,Atletico-MG,MG,1,2,2017,14
2017-07-16T16:00:00Z,Chapecoense-SC,SC,Sao Paulo-SP,SP,2,0,2017,14
2017-07-16T19:00:00Z,Coritiba-PR,PR,Fluminense-RJ,RJ,1,2,2017,14
2017-07-16T19:00:00Z,Bahia-BA,BA,Avai-SC,SC,1,1,2017,14
2017-07-17T20:00:00Z,Botafogo-RJ,RJ,Sport-PE,PE,2,1,2017,14
2017-07-19T19:30:00Z,Vitoria-BA,BA,Gremio-RS,RS,1,3,2017,15
2017-07-19T19:30:00Z,Santos-SP,SP,Chapecoense-SC,SC,1,0,2017,15
2017-07-19T21:00:00Z,Ponte Preta-SP,SP,Coritiba-PR,PR,4,0,2017,15
2017-07-19T21:00:00Z,Avai-SC,SC,Corinthians-SP,SP,0,0,2017,15
2017-07-19T21:45:00Z,Flamengo-RJ,RJ,Palmeiras-SP,SP,2,2,2017,15
2017-07-19T21:45:00Z,Atletico-MG,MG,Bahia-BA,BA,0,2,2017,15
2017-07-19T21:45:00Z,Sao Paulo-SP,SP,Vasco da Gama-RJ,RJ,1,0,2017,15
2017-07-20T19:30:00Z,Fluminense-RJ,RJ,Cruzeiro-MG,MG,1,1,2017,15
2017-07-20T20:00:00Z,Sport-PE,PE,Atletico-GO,GO,4,0,2017,15
2017-07-20T21:00:00Z,Atletico-PR,PR,Botafogo-RJ,RJ,0,0,2017,15
2017-07-22T16:00:00Z,Vitoria-BA,BA,Chapecoense-SC,SC,1,2,2017,16
2017-07-22T19:00:00Z,Flamengo-RJ,RJ,Coritiba-PR,PR,2,1,2017,16
2017-07-23T11:00:00Z,Santos-SP,SP,Bahia-BA,BA,3,0,2017,16
2017-07-23T16:00:00Z,Avai-SC,SC,Cruzeiro-MG,MG,1,0,2017,16
2017-07-23T16:00:00Z,Fluminense-RJ,RJ,Corinthians-SP,SP,0,1,2017,16
2017-07-23T16:00:00Z,Sport-PE,PE,Palmeiras-SP,SP,0,2,2017,16
2017-07-23T19:00:00Z,Atletico-MG,MG,Vasco da Gama-RJ,RJ,1,2,2017,16
2017-07-23T19:00:00Z,Atletico-PR,PR,Ponte Preta-SP,SP,0,2,2017,16
2017-07-23T19:00:00Z,Atletico-GO,GO,Botafogo-RJ,RJ,1,1,2017,16
2017-07-24T20:00:00Z,Sao Paulo-SP,SP,Gremio-RS,RS,1,1,2017,16
2017-07-29T16:00:00Z,Botafogo-RJ,RJ,Sao Paulo-SP,SP,3,4,2017,17
2017-07-29T19:00:00Z,Palmeiras-SP,SP,Avai-SC,SC,2,0,2017,17
2017-07-30T11:00:00Z,Chapecoense-SC,SC,Atletico-GO,GO,1,2,2017,17
2017-07-30T16:00:00Z,Coritiba-PR,PR,Atletico-MG,MG,0,2,2017,17
2017-07-30T16:00:00Z,Bahia-BA,BA,Sport-PE,PE,1,3,2017,17
2017-07-30T16:00:00Z,Corinthians-SP,SP,Flamengo-RJ,RJ,1,1,2017,17
2017-07-30T19:00:00Z,Cruzeiro-MG,MG,Vitoria-BA,BA,0,0,2017,17
2017-07-30T19:00:00Z,Gremio-RS,RS,Santos-SP,SP,1,1,2017,17
2017-07-31T20:00:00Z,Vasco da Gama-RJ,RJ,Atletico-PR,PR,0,1,2017,17
