"datetime","home_team","home_team_state","away_team","away_team_state","home_goal","away_goal","season","round"
2016-12-11 17:00:00,"Chapecoense-SC","SC","Atletico-MG","MG",NA,NA,2016,38
2016-12-11 17:00:00,"Ponte Preta-SP","SP","Coritiba-PR","PR",2,0,2016,38
2016-12-11 17:00:00,"Sport-PE","PE","Figueirense-SC","SC",2,0,2016,38
2017-05-13 16:00:00,"Flamengo-RJ","RJ","Atletico-MG","MG",1,1,2017,1
2017-05-13 19:00:00,"Corinthians-SP","SP","Chapecoense-SC","SC",1,1,2017,1
2017-05-14 11:00:00,"Fluminense-RJ","RJ","Santos-SP","SP",3,2,2017,1
2017-05-14 16:00:00,"Palmeiras-SP","SP","Vasco da Gama-RJ","RJ",4,0,2017,1
2017-05-14 16:00:00,"Cruzeiro-MG","MG","Sao Paulo-SP","SP",1,0,2017,1
2017-05-14 16:00:00,"Bahia-BA","BA","Atletico-PR","PR",6,2,2017,1
2017-05-14 16:00:00,"Ponte Preta-SP","SP","Sport-PE","PE",4,0,2017,1
2017-05-14 16:00:00,"Avai-SC","SC","Vitoria-BA","BA",0,0,2017,1
2017-05-14 19:00:00,"Gremio-RS","RS","Botafogo-RJ","RJ",2,0,2017,1
2017-05-15 20:00:00,"Coritiba-PR","PR","Atletico-GO","GO",4,1,2017,1
2017-05-20 16:00:00,"Santos-SP","SP","Coritiba-PR","PR",1,0,2017,2
2017-05-20 19:00:00,"Atletico-GO","GO","Flamengo-RJ","RJ",0,3,2017,2
2017-05-20 19:00:00,"Chapecoense-SC","SC","Palmeiras-SP","SP",1,0,2017,2
2017-05-21 11:00:00,"Vasco da Gama-RJ","RJ","Bahia-BA","BA",2,1,2017,2
2017-05-21 16:00:00,"Atletico-MG","MG","Fluminense-RJ","RJ",1,2,2017,2
2017-05-21 16:00:00,"Atletico-PR","PR","Gremio-RS","RS",0,2,2017,2
2017-05-21 16:00:00,"Vitoria-BA","BA","Corinthians-SP","SP",0,1,2017,2
2017-05-21 18:00:00,"Botafogo-RJ","RJ","Ponte Preta-SP","SP",2,0,2017,2
2017-05-21 19:00:00,"Sport-PE","PE","Cruzeiro-MG","MG",1,1,2017,2
2017-05-22 20:00:00,"Sao Paulo-SP","SP","Avai-SC","SC",2,0,2017,2
2017-05-27 16:00:00,"Vasco da Gama-RJ","RJ","Fluminense-RJ","RJ",3,2,2017,3
2017-05-27 19:00:00,"Sao Paulo-SP","SP","Palmeiras-SP","SP",2,0,2017,3
2017-05-27 21:00:00,"Vitoria-BA","BA","Coritiba-PR","PR",0,1,2017,3
2017-05-28 11:00:00,"Atletico-MG","MG","Ponte Preta-SP","SP",2,2,2017,3
2017-05-28 16:00:00,"Atletico-PR","PR","Flamengo-RJ","RJ",1,1,2017,3
2017-05-28 16:00:00,"Santos-SP","SP","Cruzeiro-MG","MG",0,1,2017,3
2017-05-28 16:00:00,"Atletico-GO","GO","Corinthians-SP","SP",0,1,2017,3
2017-05-28 18:00:00,"Sport-PE","PE","Gremio-RS","RS",4,3,2017,3
2017-05-28 19:00:00,"Botafogo-RJ","RJ","Bahia-BA","BA",1,0,2017,3
2017-05-29 20:00:00,"Chapecoense-SC","SC","Avai-SC","SC",2,0,2017,3
2017-06-03 16:00:00,"Coritiba-PR","PR","Atletico-PR","PR",1,0,2017,4
2017-06-03 18:00:00,"Fluminense-RJ","RJ","Vitoria-BA","BA",2,1,2017,4
2017-06-03 19:00:00,"Corinthians-SP","SP","Santos-SP","SP",2,0,2017,4
2017-06-04 11:00:00,"Flamengo-RJ","RJ","Botafogo-RJ","RJ",0,0,2017,4
2017-06-04 11:00:00,"Avai-SC","SC","Sport-PE","PE",1,0,2017,4
2017-06-04 16:00:00,"Ponte Preta-SP","SP","Sao Paulo-SP","SP",1,0,2017,4
2017-06-04 16:00:00,"Gremio-RS","RS","Vasco da Gama-RJ","RJ",2,0,2017,4
2017-06-04 16:00:00,"Palmeiras-SP","SP","Atletico-MG","MG",0,0,2017,4
2017-06-04 19:00:00,"Cruzeiro-MG","MG","Chapecoense-SC","SC",0,2,2017,4
2017-06-05 20:00:00,"Bahia-BA","BA","Atletico-GO","GO",3,0,2017,4
2017-06-06 20:00:00,"Fluminense-RJ","RJ","Atletico-PR","PR",1,1,2017,5
2017-06-07 19:30:00,"Atletico-MG","MG","Avai-SC","SC",1,0,2017,5
2017-06-07 19:30:00,"Coritiba-PR","PR","Palmeiras-SP","SP",1,0,2017,5
2017-06-07 21:00:00,"Santos-SP","SP","Botafogo-RJ","RJ",1,0,2017,5
2017-06-07 21:45:00,"Sport-PE","PE","Flamengo-RJ","RJ",2,0,2017,5
2017-06-07 21:45:00,"Vasco da Gama-RJ","RJ","Corinthians-SP","SP",2,5,2017,5
2017-06-08 19:30:00,"Atletico-GO","GO","Ponte Preta-SP","SP",3,0,2017,5
2017-06-08 19:30:00,"Sao Paulo-SP","SP","Vitoria-BA","BA",2,0,2017,5
2017-06-08 20:00:00,"Chapecoense-SC","SC","Gremio-RS","RS",3,6,2017,5
2017-06-08 21:00:00,"Bahia-BA","BA","Cruzeiro-MG","MG",1,0,2017,5
2017-06-10 16:00:00,"Palmeiras-SP","SP","Fluminense-RJ","RJ",3,1,2017,6
2017-06-10 19:00:00,"Vasco da Gama-RJ","RJ","Sport-PE","PE",2,1,2017,6
2017-06-11 11:00:00,"Botafogo-RJ","RJ","Coritiba-PR","PR",2,2,2017,6
2017-06-11 16:00:00,"Corinthians-SP","SP","Sao Paulo-SP","SP",3,2,2017,6
2017-06-11 16:00:00,"Vitoria-BA","BA","Atletico-MG","MG",2,0,2017,6
2017-06-11 16:00:00,"Ponte Preta-SP","SP","Chapecoense-SC","SC",3,2,2017,6
2017-06-11 16:00:00,"Avai-SC","SC","Flamengo-RJ","RJ",1,1,2017,6
2017-06-11 18:30:00,"Cruzeiro-MG","MG","Atletico-GO","GO",2,0,2017,6
2017-06-11 19:00:00,"Atletico-PR","PR","Santos-SP","SP",0,2,2017,6
2017-06-12 20:00:00,"Gremio-RS","RS","Bahia-BA","BA",1,0,2017,6
2017-06-14 19:30:00,"Atletico-MG","MG","Atletico-PR","PR",0,1,2017,7
2017-06-14 19:30:00,"Atletico-GO","GO","Avai-SC","SC",3,1,2017,7
2017-06-14 19:30:00,"Vitoria-BA","BA","Botafogo-RJ","RJ",2,2,2017,7
2017-06-14 19:30:00,"Sport-PE","PE","Sao Paulo-SP","SP",0,0,2017,7
2017-06-14 21:00:00,"Flamengo-RJ","RJ","Ponte Preta-SP","SP",2,0,2017,7
2017-06-14 21:45:00,"Corinthians-SP","SP","Cruzeiro-MG","MG",1,0,2017,7
2017-06-14 21:45:00,"Santos-SP","SP","Palmeiras-SP","SP",1,0,2017,7
2017-06-14 21:45:00,"Chapecoense-SC","SC","Vasco da Gama-RJ","RJ",2,1,2017,7
2017-06-15 16:00:00,"Coritiba-PR","PR","Bahia-BA","BA",0,0,2017,7
2017-06-15 21:00:00,"Fluminense-RJ","RJ","Gremio-RS","RS",0,2,2017,7
2017-06-17 16:00:00,"Atletico-GO","GO","Atletico-PR","PR",0,1,2017,8
2017-06-17 19:00:00,"Vasco da Gama-RJ","RJ","Avai-SC","SC",1,0,2017,8
2017-06-17 21:00:00,"Santos-SP","SP","Ponte Preta-SP","SP",0,0,2017,8
2017-06-18 11:00:00,"Coritiba-PR","PR","Corinthians-SP","SP",0,0,2017,8
2017-06-18 16:00:00,"Sao Paulo-SP","SP","Atletico-MG","MG",1,2,2017,8
2017-06-18 16:00:00,"Bahia-BA","BA","Palmeiras-SP","SP",2,4,2017,8
2017-06-18 16:00:00,"Fluminense-RJ","RJ","Flamengo-RJ","RJ",2,2,2017,8
2017-06-18 16:00:00,"Chapecoense-SC","SC","Botafogo-RJ","RJ",0,2,2017,8
2017-06-18 19:00:00,"Sport-PE","PE","Vitoria-BA","BA",1,3,2017,8
2017-06-19 20:00:00,"Cruzeiro-MG","MG","Gremio-RS","RS",3,3,2017,8
2017-06-21 19:30:00,"Vitoria-BA","BA","Santos-SP","SP",0,2,2017,9
2017-06-21 21:00:00,"Botafogo-RJ","RJ","Vasco da Gama-RJ","RJ",3,1,2017,9
2017-06-21 21:00:00,"Palmeiras-SP","SP","Atletico-GO","GO",1,0,2017,9
2017-06-21 21:45:00,"Avai-SC","SC","Fluminense-RJ","RJ",0,3,2017,9
2017-06-21 21:45:00,"Atletico-MG","MG","Sport-PE","PE",2,2,2017,9
2017-06-21 21:45:00,"Atletico-PR","PR","Sao Paulo-SP","SP",1,0,2017,9
2017-06-22 19:30:00,"Ponte Preta-SP","SP","Cruzeiro-MG","MG",1,0,2017,9
2017-06-22 19:30:00,"Corinthians-SP","SP","Bahia-BA","BA",3,0,2017,9
2017-06-22 21:00:00,"Gremio-RS","RS","Coritiba-PR","PR",2,0,2017,9
2017-06-22 21:00:00,"Flamengo-RJ","RJ","Chapecoense-SC","SC",5,1,2017,9
2017-06-24 19:00:00,"Santos-SP","SP","Sport-PE","PE",0,1,2017,10
2017-06-25 11:00:00,"Vasco da Gama-RJ","RJ","Atletico-GO","GO",1,0,2017,10
2017-06-25 16:00:00,"Ponte Preta-SP","SP","Palmeiras-SP","SP",1,2,2017,10
2017-06-25 16:00:00,"Gremio-RS","RS","Corinthians-SP","SP",0,1,2017,10
2017-06-25 16:00:00,"Atletico-PR","PR","Vitoria-BA","BA",4,1,2017,10
2017-06-25 16:00:00,"Cruzeiro-MG","MG","Coritiba-PR","PR",2,0,2017,10
2017-06-25 16:00:00,"Sao Paulo-SP","SP","Fluminense-RJ","RJ",1,1,2017,10
2017-06-25 18:30:00,"Bahia-BA","BA","Flamengo-RJ","RJ",0,1,2017,10
2017-06-25 19:00:00,"Chapecoense-SC","SC","Atletico-MG","MG",0,1,2017,10
2017-06-26 20:00:00,"Botafogo-RJ","RJ","Avai-SC","SC",0,2,2017,10
2017-07-01 16:00:00,"Palmeiras-SP","SP","Gremio-RS","RS",1,0,2017,11
2017-07-01 19:00:00,"Atletico-GO","GO","Santos-SP","SP",1,1,2017,11
2017-07-02 16:00:00,"Flamengo-RJ","RJ","Sao Paulo-SP","SP",2,0,2017,11
2017-07-02 16:00:00,"Corinthians-SP","SP","Botafogo-RJ","RJ",1,0,2017,11
2017-07-02 16:00:00,"Atletico-MG","MG","Cruzeiro-MG","MG",3,1,2017,11
2017-07-02 16:00:00,"Sport-PE","PE","Atletico-PR","PR",1,0,2017,11
2017-07-02 16:00:00,"Vitoria-BA","BA","Bahia-BA","BA",0,0,2017,11
2017-07-02 19:00:00,"Coritiba-PR","PR","Vasco da Gama-RJ","RJ",2,2,2017,11
2017-07-02 19:00:00,"Avai-SC","SC","Ponte Preta-SP","SP",0,0,2017,11
2017-07-03 20:00:00,"Fluminense-RJ","RJ","Chapecoense-SC","SC",3,3,2017,11
2017-07-08 16:00:00,"Atletico-GO","GO","Vitoria-BA","BA",1,2,2017,12
2017-07-08 18:00:00,"Vasco da Gama-RJ","RJ","Flamengo-RJ","RJ",0,1,2017,12
2017-07-08 19:00:00,"Corinthians-SP","SP","Ponte Preta-SP","SP",2,0,2017,12
2017-07-09 11:00:00,"Chapecoense-SC","SC","Atletico-PR","PR",1,1,2017,12
2017-07-09 16:00:00,"Cruzeiro-MG","MG","Palmeiras-SP","SP",3,1,2017,12
2017-07-09 16:00:00,"Gremio-RS","RS","Avai-SC","SC",0,2,2017,12
2017-07-09 16:00:00,"Bahia-BA","BA","Fluminense-RJ","RJ",1,1,2017,12
2017-07-09 19:00:00,"Santos-SP","SP","Sao Paulo-SP","SP",3,2,2017,12
2017-07-09 19:00:00,"Botafogo-RJ","RJ","Atletico-MG","MG",1,1,2017,12
2017-07-10 20:00:00,"Coritiba-PR","PR","Sport-PE","PE",0,3,2017,12
2017-07-12 19:30:00,"Ponte Preta-SP","SP","Bahia-BA","BA",0,3,2017,13
2017-07-12 19:30:00,"Atletico-MG","MG","Santos-SP","SP",0,1,2017,13
2017-07-12 21:00:00,"Fluminense-RJ","RJ","Botafogo-RJ","RJ",0,1,2017,13
2017-07-12 21:45:00,"Palmeiras-SP","SP","Corinthians-SP","SP",0,2,2017,13
2017-07-12 21:45:00,"Vitoria-BA","BA","Vasco da Gama-RJ","RJ",1,4,2017,13
2017-07-12 21:45:00,"Atletico-PR","PR","Cruzeiro-MG","MG",0,2,2017,13
2017-07-13 19:30:00,"Sport-PE","PE","Chapecoense-SC","SC",3,0,2017,13
2017-07-13 19:30:00,"Sao Paulo-SP","SP","Atletico-GO","GO",2,2,2017,13
2017-07-13 19:30:00,"Flamengo-RJ","RJ","Gremio-RS","RS",0,1,2017,13
2017-07-13 21:00:00,"Avai-SC","SC","Coritiba-PR","PR",1,4,2017,13
2017-07-15 19:00:00,"Corinthians-SP","SP","Atletico-PR","PR",2,2,2017,14
2017-07-16 11:00:00,"Palmeiras-SP","SP","Vitoria-BA","BA",4,2,2017,14
2017-07-16 16:00:00,"Vasco da Gama-RJ","RJ","Santos-SP","SP",0,0,2017,14
2017-07-16 16:00:00,"Cruzeiro-MG","MG","Flamengo-RJ","RJ",1,1,2017,14
2017-07-16 16:00:00,"Gremio-RS","RS","Ponte Preta-SP","SP",3,1,2017,14
2017-07-16 16:00:00,"Atletico-GO","GO","Atletico-MG","MG",1,2,2017,14
2017-07-16 16:00:00,"Chapecoense-SC","SC","Sao Paulo-SP","SP",2,0,2017,14
2017-07-16 19:00:00,"Coritiba-PR","PR","Fluminense-RJ","RJ",1,2,2017,14
2017-07-16 19:00:00,"Bahia-BA","BA","Avai-SC","SC",1,1,2017,14
2017-07-17 20:00:00,"Botafogo-RJ","RJ","Sport-PE","PE",2,1,2017,14
2017-07-19 19:30:00,"Vitoria-BA","BA","Gremio-RS","RS",1,3,2017,15
2017-07-19 19:30:00,"Santos-SP","SP","Chapecoense-SC","SC",1,0,2017,15
2017-07-19 21:00:00,"Ponte Preta-SP","SP","Coritiba-PR","PR",4,0,2017,15
2017-07-19 21:00:00,"Avai-SC","SC","Corinthians-SP","SP",0,0,2017,15
2017-07-19 21:45:00,"Flamengo-RJ","RJ","Palmeiras-SP","SP",2,2,2017,15
2017-07-19 21:45:00,"Atletico-MG","MG","Bahia-BA","BA",0,2,2017,15
2017-07-19 21:45:00,"Sao Paulo-SP","SP","Vasco da Gama-RJ","RJ",1,0,2017,15
2017-07-20 19:30:00,"Fluminense-RJ","RJ","Cruzeiro-MG","MG",1,1,2017,15
2017-07-20 20:00:00,"Sport-PE","PE","Atletico-GO","GO",4,0,2017,15
2017-07-20 21:00:00,"Atletico-PR","PR","Botafogo-RJ","RJ",0,0,2017,15
2017-07-22 16:00:00,"Vitoria-BA","BA","Chapecoense-SC","SC",1,2,2017,16
2017-07-22 19:00:00,"Flamengo-RJ","RJ","Coritiba-PR","PR",2,1,2017,16
2017-07-23 11:00:00,"Santos-SP","SP","Bahia-BA","BA",3,0,2017,16
2017-07-23 16:00:00,"Avai-SC","SC","Cruzeiro-MG","MG",1,0,2017,16
2017-07-23 16:00:00,"Fluminense-RJ","RJ","Corinthians-SP","SP",0,1,2017,16
2017-07-23 16:00:00,"Sport-PE","PE","Palmeiras-SP","SP",0,2,2017,16
2017-07-23 19:00:00,"Atletico-MG","MG","Vasco da Gama-RJ","RJ",1,2,2017,16
2017-07-23 19:00:00,"Atletico-PR","PR","Ponte Preta-SP","SP",0,2,2017,16
2017-07-23 19:00:00,"Atletico-GO","GO","Botafogo-RJ","RJ",1,1,2017,16
2017-07-24 20:00:00,"Sao Paulo-SP","SP","Gremio-RS","RS",1,1,2017,16
2017-07-29 16:00:00,"Botafogo-RJ","RJ","Sao Paulo-SP","SP",3,4,2017,17
2017-07-29 19:00:00,"Palmeiras-SP","SP","Avai-SC","SC",2,0,2017,17
2017-07-30 11:00:00,"Chapecoense-SC","SC","Atletico-GO","GO",1,2,2017,17
2017-07-30 16:00:00,"Coritiba-PR","PR","Atletico-MG","MG",0,2,2017,17
2017-07-30 16:00:00,"Bahia-BA","BA","Sport-PE","PE",1,3,2017,17
2017-07-30 16:00:00,"Corinthians-SP","SP","Flamengo-RJ","RJ",1,1,2017,17
2017-07-30 19:00:00,"Cruzeiro-MG","MG","Vitoria-BA","BA",0,0,2017,17
2017-07-30 19:00:00,"Gremio-RS","RS","Santos-SP","SP",1,1,2017,17
2017-07-31 20:00:00,"Vasco da Gama-RJ","RJ","Atletico-PR","PR",0,1,2017,17
2017-08-09 20:00:00,"Ponte Preta-SP","SP","Fluminense-RJ","RJ",0,0,2017,17
2017-08-02 19:30:00,"Sport-PE","PE","Fluminense-RJ","RJ",2,2,2017,18
2017-08-02 19:30:00,"Chapecoense-SC","SC","Bahia-BA","BA",1,1,2017,18
2017-08-02 21:00:00,"Atletico-MG","MG","Corinthians-SP","SP",0,2,2017,18
2017-08-02 21:00:00,"Vitoria-BA","BA","Ponte Preta-SP","SP",3,1,2017,18
2017-08-02 21:45:00,"Botafogo-RJ","RJ","Palmeiras-SP","SP",1,2,2017,18
2017-08-02 21:45:00,"Santos-SP","SP","Flamengo-RJ","RJ",3,2,2017,18
2017-08-02 21:45:00,"Atletico-GO","GO","Gremio-RS","RS",0,1,2017,18
2017-08-03 19:30:00,"Atletico-PR","PR","Avai-SC","SC",5,0,2017,18
2017-08-03 19:30:00,"Sao Paulo-SP","SP","Coritiba-PR","PR",1,2,2017,18
2017-08-03 20:00:00,"Vasco da Gama-RJ","RJ","Cruzeiro-MG","MG",0,3,2017,18
2017-08-05 19:00:00,"Corinthians-SP","SP","Sport-PE","PE",3,1,2017,19
2017-08-05 19:00:00,"Fluminense-RJ","RJ","Atletico-GO","GO",3,1,2017,19
2017-08-06 11:00:00,"Flamengo-RJ","RJ","Vitoria-BA","BA",0,2,2017,19
2017-08-06 16:00:00,"Palmeiras-SP","SP","Atletico-PR","PR",0,1,2017,19
2017-08-06 16:00:00,"Cruzeiro-MG","MG","Botafogo-RJ","RJ",0,0,2017,19
2017-08-06 16:00:00,"Coritiba-PR","PR","Chapecoense-SC","SC",2,0,2017,19
2017-08-06 16:00:00,"Gremio-RS","RS","Atletico-MG","MG",2,0,2017,19
2017-08-06 16:00:00,"Bahia-BA","BA","Sao Paulo-SP","SP",2,1,2017,19
2017-08-06 19:00:00,"Ponte Preta-SP","SP","Vasco da Gama-RJ","RJ",0,0,2017,19
2017-08-06 19:00:00,"Avai-SC","SC","Santos-SP","SP",0,0,2017,19
2017-08-12 16:00:00,"Atletico-GO","GO","Coritiba-PR","PR",1,0,2017,20
2017-08-12 19:00:00,"Vitoria-BA","BA","Avai-SC","SC",0,1,2017,20
2017-08-13 11:00:00,"Sao Paulo-SP","SP","Cruzeiro-MG","MG",3,2,2017,20
2017-08-13 16:00:00,"Vasco da Gama-RJ","RJ","Palmeiras-SP","SP",1,1,2017,20
2017-08-13 16:00:00,"Atletico-MG","MG","Flamengo-RJ","RJ",2,0,2017,20
2017-08-13 16:00:00,"Sport-PE","PE","Ponte Preta-SP","SP",0,0,2017,20
2017-08-13 19:00:00,"Atletico-PR","PR","Bahia-BA","BA",4,1,2017,20
2017-08-13 19:00:00,"Botafogo-RJ","RJ","Gremio-RS","RS",1,0,2017,20
2017-08-14 20:00:00,"Santos-SP","SP","Fluminense-RJ","RJ",0,0,2017,20
2017-08-23 19:30:00,"Chapecoense-SC","SC","Corinthians-SP","SP",0,1,2017,20
2017-08-19 16:00:00,"Corinthians-SP","SP","Vitoria-BA","BA",0,1,2017,21
2017-08-19 19:00:00,"Flamengo-RJ","RJ","Atletico-GO","GO",2,0,2017,21
2017-08-20 11:00:00,"Gremio-RS","RS","Atletico-PR","PR",0,0,2017,21
2017-08-20 16:00:00,"Ponte Preta-SP","SP","Botafogo-RJ","RJ",2,1,2017,21
2017-08-20 16:00:00,"Cruzeiro-MG","MG","Sport-PE","PE",2,0,2017,21
2017-08-20 16:00:00,"Bahia-BA","BA","Vasco da Gama-RJ","RJ",3,0,2017,21
2017-08-20 16:00:00,"Avai-SC","SC","Sao Paulo-SP","SP",1,1,2017,21
2017-08-20 19:00:00,"Palmeiras-SP","SP","Chapecoense-SC","SC",0,2,2017,21
2017-08-20 19:00:00,"Coritiba-PR","PR","Santos-SP","SP",0,0,2017,21
2017-08-21 20:00:00,"Fluminense-RJ","RJ","Atletico-MG","MG",2,1,2017,21
2017-08-26 16:00:00,"Fluminense-RJ","RJ","Vasco da Gama-RJ","RJ",0,1,2017,22
2017-08-26 19:00:00,"Corinthians-SP","SP","Atletico-GO","GO",0,1,2017,22
2017-08-27 16:00:00,"Flamengo-RJ","RJ","Atletico-PR","PR",2,0,2017,22
2017-08-27 16:00:00,"Palmeiras-SP","SP","Sao Paulo-SP","SP",4,2,2017,22
2017-08-27 16:00:00,"Bahia-BA","BA","Botafogo-RJ","RJ",1,2,2017,22
2017-08-27 16:00:00,"Ponte Preta-SP","SP","Atletico-MG","MG",1,2,2017,22
2017-08-27 19:00:00,"Cruzeiro-MG","MG","Santos-SP","SP",1,1,2017,22
2017-08-27 19:00:00,"Avai-SC","SC","Chapecoense-SC","SC",1,0,2017,22
2017-08-28 20:00:00,"Coritiba-PR","PR","Vitoria-BA","BA",0,1,2017,22
2017-09-02 16:00:00,"Gremio-RS","RS","Sport-PE","PE",5,0,2017,22
2017-09-09 16:00:00,"Atletico-MG","MG","Palmeiras-SP","SP",1,1,2017,23
2017-09-09 18:00:00,"Vasco da Gama-RJ","RJ","Gremio-RS","RS",1,0,2017,23
2017-09-09 19:00:00,"Sao Paulo-SP","SP","Ponte Preta-SP","SP",2,2,2017,23
2017-09-10 11:00:00,"Atletico-PR","PR","Coritiba-PR","PR",1,1,2017,23
2017-09-10 16:00:00,"Santos-SP","SP","Corinthians-SP","SP",2,0,2017,23
2017-09-10 16:00:00,"Sport-PE","PE","Avai-SC","SC",0,1,2017,23
2017-09-10 16:00:00,"Vitoria-BA","BA","Fluminense-RJ","RJ",2,2,2017,23
2017-09-10 19:00:00,"Botafogo-RJ","RJ","Flamengo-RJ","RJ",2,0,2017,23
2017-09-10 19:00:00,"Chapecoense-SC","SC","Cruzeiro-MG","MG",1,2,2017,23
2017-09-11 20:00:00,"Atletico-GO","GO","Bahia-BA","BA",1,1,2017,23
2017-09-16 19:00:00,"Botafogo-RJ","RJ","Santos-SP","SP",2,0,2017,24
2017-09-16 21:00:00,"Ponte Preta-SP","SP","Atletico-GO","GO",1,3,2017,24
2017-09-17 11:00:00,"Avai-SC","SC","Atletico-MG","MG",1,1,2017,24
2017-09-17 16:00:00,"Gremio-RS","RS","Chapecoense-SC","SC",0,1,2017,24
2017-09-17 16:00:00,"Flamengo-RJ","RJ","Sport-PE","PE",2,0,2017,24
2017-09-17 16:00:00,"Corinthians-SP","SP","Vasco da Gama-RJ","RJ",1,0,2017,24
2017-09-17 16:00:00,"Vitoria-BA","BA","Sao Paulo-SP","SP",1,2,2017,24
2017-09-17 16:00:00,"Atletico-PR","PR","Fluminense-RJ","RJ",3,1,2017,24
2017-09-17 19:00:00,"Cruzeiro-MG","MG","Bahia-BA","BA",1,0,2017,24
2017-09-18 20:00:00,"Palmeiras-SP","SP","Coritiba-PR","PR",1,0,2017,24
2017-09-23 19:00:00,"Flamengo-RJ","RJ","Avai-SC","SC",1,1,2017,25
2017-09-23 21:00:00,"Santos-SP","SP","Atletico-PR","PR",1,0,2017,25
2017-09-24 11:00:00,"Sao Paulo-SP","SP","Corinthians-SP","SP",1,1,2017,25
2017-09-24 16:00:00,"Chapecoense-SC","SC","Ponte Preta-SP","SP",1,0,2017,25
2017-09-24 16:00:00,"Atletico-GO","GO","Cruzeiro-MG","MG",1,2,2017,25
2017-09-24 16:00:00,"Coritiba-PR","PR","Botafogo-RJ","RJ",2,3,2017,25
2017-09-24 16:00:00,"Fluminense-RJ","RJ","Palmeiras-SP","SP",0,1,2017,25
2017-09-24 19:00:00,"Atletico-MG","MG","Vitoria-BA","BA",1,3,2017,25
2017-09-24 19:00:00,"Bahia-BA","BA","Gremio-RS","RS",1,0,2017,25
2017-09-25 20:00:00,"Sport-PE","PE","Vasco da Gama-RJ","RJ",1,1,2017,25
2017-09-30 16:00:00,"Vasco da Gama-RJ","RJ","Chapecoense-SC","SC",1,1,2017,26
2017-09-30 16:00:00,"Bahia-BA","BA","Coritiba-PR","PR",1,1,2017,26
2017-09-30 19:00:00,"Palmeiras-SP","SP","Santos-SP","SP",0,1,2017,26
2017-10-01 16:00:00,"Botafogo-RJ","RJ","Vitoria-BA","BA",2,3,2017,26
2017-10-01 16:00:00,"Sao Paulo-SP","SP","Sport-PE","PE",1,0,2017,26
2017-10-01 16:00:00,"Cruzeiro-MG","MG","Corinthians-SP","SP",1,1,2017,26
2017-10-01 16:00:00,"Avai-SC","SC","Atletico-GO","GO",0,2,2017,26
2017-10-01 16:00:00,"Gremio-RS","RS","Fluminense-RJ","RJ",1,0,2017,26
2017-10-01 19:00:00,"Atletico-PR","PR","Atletico-MG","MG",0,2,2017,26
2017-10-02 20:00:00,"Ponte Preta-SP","SP","Flamengo-RJ","RJ",1,0,2017,26
2017-10-11 19:30:00,"Botafogo-RJ","RJ","Chapecoense-SC","SC",2,1,2017,27
2017-10-11 19:30:00,"Atletico-PR","PR","Atletico-GO","GO",2,2,2017,27
2017-10-11 21:00:00,"Corinthians-SP","SP","Coritiba-PR","PR",3,1,2017,27
2017-10-11 21:45:00,"Atletico-MG","MG","Sao Paulo-SP","SP",1,0,2017,27
2017-10-11 21:45:00,"Gremio-RS","RS","Cruzeiro-MG","MG",0,1,2017,27
2017-10-11 21:45:00,"Avai-SC","SC","Vasco da Gama-RJ","RJ",1,2,2017,27
2017-10-12 17:00:00,"Flamengo-RJ","RJ","Fluminense-RJ","RJ",1,1,2017,27
2017-10-12 17:00:00,"Vitoria-BA","BA","Sport-PE","PE",1,2,2017,27
2017-10-12 17:00:00,"Ponte Preta-SP","SP","Santos-SP","SP",1,1,2017,27
2017-10-12 21:00:00,"Palmeiras-SP","SP","Bahia-BA","BA",2,2,2017,27
2017-10-07 16:00:00,"Cruzeiro-MG","MG","Ponte Preta-SP","SP",2,1,2017,28
2017-10-14 19:00:00,"Vasco da Gama-RJ","RJ","Botafogo-RJ","RJ",1,0,2017,28
2017-10-14 21:00:00,"Sao Paulo-SP","SP","Atletico-PR","PR",2,1,2017,28
2017-10-15 17:00:00,"Fluminense-RJ","RJ","Avai-SC","SC",1,0,2017,28
2017-10-15 17:00:00,"Sport-PE","PE","Atletico-MG","MG",1,1,2017,28
2017-10-15 17:00:00,"Atletico-GO","GO","Palmeiras-SP","SP",1,3,2017,28
2017-10-15 17:00:00,"Chapecoense-SC","SC","Flamengo-RJ","RJ",0,1,2017,28
2017-10-15 19:00:00,"Coritiba-PR","PR","Gremio-RS","RS",0,1,2017,28
2017-10-15 19:00:00,"Bahia-BA","BA","Corinthians-SP","SP",2,0,2017,28
2017-10-16 20:00:00,"Santos-SP","SP","Vitoria-BA","BA",2,2,2017,28
2017-10-18 19:30:00,"Atletico-GO","GO","Vasco da Gama-RJ","RJ",0,1,2017,29
2017-10-18 19:30:00,"Coritiba-PR","PR","Cruzeiro-MG","MG",1,0,2017,29
2017-10-18 21:00:00,"Atletico-MG","MG","Chapecoense-SC","SC",2,3,2017,29
2017-10-18 21:45:00,"Avai-SC","SC","Botafogo-RJ","RJ",1,1,2017,29
2017-10-18 21:45:00,"Fluminense-RJ","RJ","Sao Paulo-SP","SP",3,1,2017,29
2017-10-18 21:45:00,"Corinthians-SP","SP","Gremio-RS","RS",0,0,2017,29
2017-10-19 20:00:00,"Palmeiras-SP","SP","Ponte Preta-SP","SP",2,0,2017,29
2017-10-19 20:00:00,"Vitoria-BA","BA","Atletico-PR","PR",2,3,2017,29
